candidate_name,normalized_name,status,score,label,risk_category,book_class,confidence,topic,audience,problem,domain,template
Einbürgerungstest Vorbereitung mit Vorlagen Journal für Deutschlernende B2,einbuergerungstest vorbereitung mit vorlagen journal fuer deutschlernende b2,needs_manual_review,58,MAYBE,low,sachbuch,55,Einbürgerungstest Vorbereitung mit Vorlagen Journal,Deutschlernende B2,,lernen_pruefung,domain_aware:{topic} für {audience}
Smartphone für Senioren Praxisratgeber für Senioren ab 70,smartphone fuer senioren praxisratgeber fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Smartphone für Senioren Arbeitsbuch für Senioren ab 70,smartphone fuer senioren arbeitsbuch fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Smartphone für Senioren Checkliste für Senioren ab 70,smartphone fuer senioren checkliste fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Hobbys Kreativ Checkliste Wochenplan Workbook Checkliste für Menschen mit wenig Zeit,hobbys kreativ checkliste wochenplan workbook checkliste fuer menschen mit wenig zeit,needs_manual_review,58,MAYBE,low,sachbuch,55,Hobbys Kreativ Checkliste Wochenplan Workbook,Menschen mit wenig Zeit,,hobbys_kreativ,domain_aware:{topic} Checkliste für {audience}
Smartphone für Senioren Planer für Senioren ab 70,smartphone fuer senioren planer fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Smartphone für Senioren Praxisratgeber für Senioren ab 60,smartphone fuer senioren praxisratgeber fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Smartphone für Senioren Arbeitsbuch für Senioren ab 60,smartphone fuer senioren arbeitsbuch fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Smartphone für Senioren Checkliste für Senioren ab 60,smartphone fuer senioren checkliste fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Smartphone für Senioren Planer für Senioren ab 60,smartphone fuer senioren planer fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Smartphone für Senioren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Arzttermine organisieren Praxisratgeber für Senioren ab 70,arzttermine organisieren praxisratgeber fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Arzttermine organisieren Arbeitsbuch für Senioren ab 70,arzttermine organisieren arbeitsbuch fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Arzttermine organisieren Checkliste für Senioren ab 70,arzttermine organisieren checkliste fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Arzttermine organisieren Planer für Senioren ab 70,arzttermine organisieren planer fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Arzttermine organisieren Praxisratgeber für Senioren ab 60,arzttermine organisieren praxisratgeber fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Arzttermine organisieren Arbeitsbuch für Senioren ab 60,arzttermine organisieren arbeitsbuch fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Arzttermine organisieren Checkliste für Senioren ab 60,arzttermine organisieren checkliste fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Arzttermine organisieren Planer für Senioren ab 60,arzttermine organisieren planer fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Senioren Notfallordner Praxisratgeber für Senioren ab 70,senioren notfallordner praxisratgeber fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Senioren Notfallordner Arbeitsbuch für Senioren ab 70,senioren notfallordner arbeitsbuch fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Senioren Notfallordner Checkliste für Senioren ab 70,senioren notfallordner checkliste fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Senioren Notfallordner Planer für Senioren ab 70,senioren notfallordner planer fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Rechnung schreiben Wochenplan Workbook Checkliste für Existenzgründer,rechnung schreiben wochenplan workbook checkliste fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Rechnung schreiben Wochenplan Workbook,Existenzgründer,,business_admin,domain_aware:{topic} Checkliste für {audience}
Senioren Notfallordner Praxisratgeber für Senioren ab 60,senioren notfallordner praxisratgeber fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Senioren Notfallordner Arbeitsbuch für Senioren ab 60,senioren notfallordner arbeitsbuch fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Senioren Notfallordner Checkliste für Senioren ab 60,senioren notfallordner checkliste fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Rechnung schreiben Wochenplan Workbook Arbeitsbuch für Existenzgründer,rechnung schreiben wochenplan workbook arbeitsbuch fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Rechnung schreiben Wochenplan Workbook,Existenzgründer,,business_admin,domain_aware:{topic} Arbeitsbuch für {audience}
Rechnung schreiben Wochenplan Workbook Praxisratgeber für Existenzgründer,rechnung schreiben wochenplan workbook praxisratgeber fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Rechnung schreiben Wochenplan Workbook,Existenzgründer,,business_admin,domain_aware:{topic} Praxisratgeber für {audience}
EÜR vorbereiten Monatsplan Workbook Planer für Nebengewerbler,euer vorbereiten monatsplan workbook planer fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,EÜR vorbereiten Monatsplan Workbook,Nebengewerbler,,business_admin,domain_aware:{topic} Planer für {audience}
EÜR vorbereiten Monatsplan Workbook Checkliste für Nebengewerbler,euer vorbereiten monatsplan workbook checkliste fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,EÜR vorbereiten Monatsplan Workbook,Nebengewerbler,,business_admin,domain_aware:{topic} Checkliste für {audience}
Senioren Notfallordner Planer für Senioren ab 60,senioren notfallordner planer fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Notfallordner,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden für Senioren ab 70,senioren alltag thema 12 30tage leitfaden fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 70,,senioren_alltag,domain_aware:{topic} für {audience}
EÜR vorbereiten Monatsplan Workbook Arbeitsbuch für Nebengewerbler,euer vorbereiten monatsplan workbook arbeitsbuch fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,EÜR vorbereiten Monatsplan Workbook,Nebengewerbler,,business_admin,domain_aware:{topic} Arbeitsbuch für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Praxisratgeber für Senioren ab 70,senioren alltag thema 12 30tage leitfaden praxisratgeber fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
EÜR vorbereiten Monatsplan Workbook Praxisratgeber für Nebengewerbler,euer vorbereiten monatsplan workbook praxisratgeber fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,EÜR vorbereiten Monatsplan Workbook,Nebengewerbler,,business_admin,domain_aware:{topic} Praxisratgeber für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Arbeitsbuch für Senioren ab 70,senioren alltag thema 12 30tage leitfaden arbeitsbuch fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Checkliste für Senioren ab 70,senioren alltag thema 12 30tage leitfaden checkliste fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Hobbys Kreativ Checkliste Wochenplan Workbook Planer für Menschen mit wenig Zeit,hobbys kreativ checkliste wochenplan workbook planer fuer menschen mit wenig zeit,needs_manual_review,58,MAYBE,low,sachbuch,55,Hobbys Kreativ Checkliste Wochenplan Workbook,Menschen mit wenig Zeit,,hobbys_kreativ,domain_aware:{topic} Planer für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Planer für Senioren ab 70,senioren alltag thema 12 30tage leitfaden planer fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Planer für {audience}
EÜR vorbereiten Monatsplan Workbook Planer für Existenzgründer,euer vorbereiten monatsplan workbook planer fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,EÜR vorbereiten Monatsplan Workbook,Existenzgründer,,business_admin,domain_aware:{topic} Planer für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Arbeitsbuch für Nebengewerbler,business admin thema 8 mit checklisten leitfaden arbeitsbuch fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Nebengewerbler,,business_admin,domain_aware:{topic} Arbeitsbuch für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Praxisratgeber für Nebengewerbler,business admin thema 8 mit checklisten leitfaden praxisratgeber fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Nebengewerbler,,business_admin,domain_aware:{topic} Praxisratgeber für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden für Senioren ab 60,senioren alltag thema 12 30tage leitfaden fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 60,,senioren_alltag,domain_aware:{topic} für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Praxisratgeber für Senioren ab 60,senioren alltag thema 12 30tage leitfaden praxisratgeber fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Arbeitsbuch für Senioren ab 60,senioren alltag thema 12 30tage leitfaden arbeitsbuch fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Checkliste für Senioren ab 60,senioren alltag thema 12 30tage leitfaden checkliste fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden für Nebengewerbler,business admin thema 8 mit checklisten leitfaden fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Nebengewerbler,,business_admin,domain_aware:{topic} für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Planer für Existenzgründer,business admin thema 8 mit checklisten leitfaden planer fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Existenzgründer,,business_admin,domain_aware:{topic} Planer für {audience}
Senioren Alltag Thema 12 30-Tage Leitfaden Planer für Senioren ab 60,senioren alltag thema 12 30tage leitfaden planer fuer senioren ab 60,needs_manual_review,58,MAYBE,low,sachbuch,55,Senioren Alltag Thema 12 30-Tage Leitfaden,Senioren ab 60,,senioren_alltag,domain_aware:{topic} Planer für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Checkliste für Existenzgründer,business admin thema 8 mit checklisten leitfaden checkliste fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Existenzgründer,,business_admin,domain_aware:{topic} Checkliste für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Arbeitsbuch für Existenzgründer,business admin thema 8 mit checklisten leitfaden arbeitsbuch fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Existenzgründer,,business_admin,domain_aware:{topic} Arbeitsbuch für {audience}
Haustiere Katzen Thema 10 30-Tage Journal für Katzenhalter,haustiere katzen thema 10 30tage journal fuer katzenhalter,needs_manual_review,58,MAYBE,low,sachbuch,55,Haustiere Katzen Thema 10 30-Tage Journal,Katzenhalter,,haustiere_katzen,domain_aware:{topic} für {audience}
Haustiere Katzen Thema 10 30-Tage Journal Praxisratgeber für Katzenhalter,haustiere katzen thema 10 30tage journal praxisratgeber fuer katzenhalter,needs_manual_review,58,MAYBE,low,sachbuch,55,Haustiere Katzen Thema 10 30-Tage Journal,Katzenhalter,,haustiere_katzen,domain_aware:{topic} Praxisratgeber für {audience}
Haustiere Katzen Thema 10 30-Tage Journal Arbeitsbuch für Katzenhalter,haustiere katzen thema 10 30tage journal arbeitsbuch fuer katzenhalter,needs_manual_review,58,MAYBE,low,sachbuch,55,Haustiere Katzen Thema 10 30-Tage Journal,Katzenhalter,,haustiere_katzen,domain_aware:{topic} Arbeitsbuch für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden Praxisratgeber für Existenzgründer,business admin thema 8 mit checklisten leitfaden praxisratgeber fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Existenzgründer,,business_admin,domain_aware:{topic} Praxisratgeber für {audience}
Business Admin Thema 8 mit Checklisten Leitfaden für Existenzgründer,business admin thema 8 mit checklisten leitfaden fuer existenzgruender,needs_manual_review,58,MAYBE,low,sachbuch,55,Business Admin Thema 8 mit Checklisten Leitfaden,Existenzgründer,,business_admin,domain_aware:{topic} für {audience}
Kundenmappe mit Vorlagen Leitfaden Planer für Nebengewerbler,kundenmappe mit vorlagen leitfaden planer fuer nebengewerbler,needs_manual_review,58,MAYBE,low,sachbuch,55,Kundenmappe mit Vorlagen Leitfaden,Nebengewerbler,,business_admin,domain_aware:{topic} Planer für {audience}
Arzttermine organisieren Wochenplan Workbook für Senioren ab 70,arzttermine organisieren wochenplan workbook fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren Wochenplan Workbook,Senioren ab 70,,senioren_alltag,domain_aware:{topic} für {audience}
Arzttermine organisieren Wochenplan Workbook Praxisratgeber für Senioren ab 70,arzttermine organisieren wochenplan workbook praxisratgeber fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren Wochenplan Workbook,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Praxisratgeber für {audience}
Arzttermine organisieren Wochenplan Workbook Arbeitsbuch für Senioren ab 70,arzttermine organisieren wochenplan workbook arbeitsbuch fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren Wochenplan Workbook,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Arbeitsbuch für {audience}
Arzttermine organisieren Wochenplan Workbook Checkliste für Senioren ab 70,arzttermine organisieren wochenplan workbook checkliste fuer senioren ab 70,needs_manual_review,58,MAYBE,low,sachbuch,55,Arzttermine organisieren Wochenplan Workbook,Senioren ab 70,,senioren_alltag,domain_aware:{topic} Checkliste für {audience}
